Be_star,Type,RA,DEC,Xcat,Xidentifier,Gamma,e_Gamma,E_Gamma,Fb,e_Fb,E_Fb,Fs,e_Fs,E_Fs,Fm,e_Fm,E_Fm,Fh,e_Fh,E_Fh,HRms,e_HRms,E_HRms,HRhm,e_HRhm,E_HRhm,DR3Name,Plx,RPlx,PM,e_PM,epsi,sepsi,RUWE,G,e_G,BP,e_BP,RP,e_RP,Teff,Gflux,e_Gflux,E_Gflux,dist,e_dist,E_dist,J,e_J,H,e_H,K,e_K,W1,e_W1,W2,e_W2,W3,e_W3,W4,e_W4,Vsini,Vtran,e_Vtran,E_Vtran,LX,e_LX,E_LX,fX2O,e_fX2O,E_fX2O,match_flag,Class,ref,G-BP,G-RP,G-J,G-K,BP-RP,J-H,J-K,H-K,W1-W2,W1-W3,W2-W3,W1-W4
HD 119682,B0Ve,206.63566597037,-62.92338696174,CXO,J134632.5-625523,1.54956,0.07786000000000004,0.08033999999999986,9.19676395532943e-13,3.385658775114926e-14,3.1757409618909786e-14,9.4917423607223e-14,5.179094741000003e-15,5.179094740996999e-15,1.3547567807651e-13,7.127991064630004e-15,7.127991064630004e-15,6.8928329384921e-13,3.269001766897e-14,3.051068315769996e-14,0.17603936130415243,0.038830778295423724,0.03883077829543151,0.6714781343689067,0.047920885355399304,0.04674637496104133,Gaia DR3 5864664975280537728,0.6055,21.1397,5.259,0.022241951514649284,0.255,69.64,0.946,8.518085,0.00638,8.513863,0.015549,8.429379,0.026808,29823.6,3.967157089470718e-09,2.331179721179292e-11,2.331179721179292e-11,1597.0271,65.29602,80.9531199999999,7.35,0.027,7.184,0.033,6.95,0.023,6.532,0.061,6.267,0.024,5.69,0.022,5.241,0.089,200.0,39.8116388348365,1.6364232798159484,2.025059432336994,2.807122201179584e+32,2.51733198231917e+31,3.0064072397023536e+31,0.00023182253054053942,8.642255453371575e-06,8.120159400337307e-06,0,Gamma Cas analog,2016AdSpR..58..782S,0.004221999999998616,0.0887059999999984,1.1680850953674309,1.5680851907348625,0.08448399999999978,0.16599989,0.4000001,0.2340002,0.26499987,0.842,0.57700014,1.2909999
mu Cen,B2Vnpe,207.40253105568,-42.47309628078,XMM,J134936.7-422822,,,,2.7016657250155497e-13,8.282903176308368e-15,8.282903176308368e-15,1.9698537541593743e-13,6.502263841998925e-15,6.502263841998925e-15,5.66825657876816e-14,2.6678003709748175e-15,2.6678003709748175e-15,1.649863129793596e-14,4.382908981231443e-15,4.382908981231443e-15,-0.5530963391059136,0.03166215465655353,0.03166215465655353,-0.5491019017184546,0.07998818229211216,0.07998818229211216,Gaia DR3 6109087750134510464,6.3058,74.9449,32.056,0.0741362673799833,0.558,349.9,4.202,12.38846,0.00666,11.258957,0.060971,10.922451,0.05307,,1.1228697904516834e-10,6.887780633670738e-13,6.887780633670738e-13,158.004929,1.9283300000000168,1.5843500000000006,,,,,,,,,,,,,,,124.0,24.00902719271199,0.2982266167504323,0.24706414771031648,8.071878027322154e+29,3.163226538135971e+28,2.9571337993217042e+28,0.0024060365217669476,7.522745277611936e-05,7.522745277611936e-05,1,star,,1.1295029999999997,1.4660089999999997,,,0.33650599999999997,,,,,,,
V767 Cen,B2Ve,208.48844872277,-47.12818283481,XMM,J135357.1-470741,,,,2.6497412200539926e-12,3.848419254068499e-14,3.848419254068499e-14,5.304734866709559e-13,1.0701301469135014e-14,1.0701301469135014e-14,4.800325814315559e-13,7.719035125157025e-15,7.719035125157025e-15,1.6392351519514806e-12,3.615151060622219e-14,3.615151060622219e-14,-0.049916479308348784,0.01307382100093264,0.01307382100093264,0.546982597932288,0.01988189332718881,0.01988189332718881,Gaia DR3 6095347496917833472,1.4567,15.6326,8.782,0.08862414065539274,0.585,437.0,1.559,6.110023,0.006613,6.029997,0.015185,6.160856,0.026363,19280.0,3.645055940374015e-08,2.2201299752238806e-10,2.2201299752238806e-10,677.693542,33.38604699999996,39.76818900000001,5.876,0.02,5.811,0.021,5.617,0.021,6.268,0.065,6.038,0.024,5.69,0.016,5.053,0.027,130.0,28.21118824468512,1.4186619696525682,1.6797809856747203,1.4563704668559267e+32,1.4504451736355492e+31,1.7222831221827703e+31,7.269411672683701e-05,1.144874143271548e-06,1.144874143271548e-06,0,Gamma Cas analog,2020MNRAS.498.3171N,0.08002600000000015,-0.050832999999999906,0.23402307247924803,0.4930228970031738,-0.13085900000000006,0.06500006,0.25899982,0.19399977,0.23000002,0.57800007,0.34800005,1.2150002
4U 1416-62,Be,215.30060802582,-62.69892176003,CXO,J142112.1-624156,,,,3.0653631909172997e-13,4.697567946171718e-14,4.444351517282706e-14,1e-20,1e-20,2.0954081805062998e-15,1.747216837311e-14,4.811176798392999e-15,4.811176798392002e-15,2.8906414071862e-13,4.6728653294360004e-14,4.4132617000230006e-14,0.9999988553230412,0.4247517093228064,0.38942068011048603,0.8860026179288176,0.19987334515855615,0.19851861649927804,Gaia DR3 5854175187710795136,0.0633,1.2793,4.706,0.030018772538114316,0.274,11.96,1.035,16.17779,0.002823,17.230152,0.008246,14.935932,0.005304,,3.4245017918414147e-12,8.903975492391287e-15,8.903975492391287e-15,7428.98535,1811.0268500000002,3095.695350000001,13.297,0.024,12.747,0.023,12.294,0.019,11.747,0.01,11.683,0.009,,,,,,165.7204194088137,40.41290199975302,69.06461805933392,2.0246159288335233e+33,1.0347280293587428e+33,1.712678142311935e+33,0.08951267592326183,0.013719496495824724,0.012980183362658862,0,star,,-1.0523619999999987,1.2418580000000023,2.8807900686645525,3.8837903280639665,2.294220000000001,0.5500002,1.0030003,0.45300007,0.06400013,,,
CQ Cir,B1Ve,222.70935324168,-60.28622165427,XMM,J145050.2-601710,1.3930000066757202,0.18803000450134277,0.32453998923301697,2.6322952652733626e-12,3.2285746581136394e-12,3.268162373318219e-12,9.800029065678268e-14,7.791271274983922e-14,7.358924915726587e-14,4.361211932649832e-13,4.871385890516892e-13,4.5266201513218056e-13,2.0981737813515967e-12,3.1906613620474196e-12,3.2358255547600086e-12,0.6330411952830677,1.0706204567545288,1.0398961003564682,0.6558244421954352,1.5270469864574958,1.537804054534442,Gaia DR3 5878184669002394880,0.6079,36.6025,4.611,0.013607251909299076,0.092,15.28,1.019,9.555422,0.002853,10.043425,0.003384,8.866023,0.004432,,1.5259650884208377e-09,4.009793887488998e-12,4.009793887488998e-12,1597.83374,41.49829,45.406009999999924,7.943,0.027,7.62,0.046,7.276,0.033,6.747,0.053,6.434,0.024,5.653,0.015,4.395,0.025,335.0,34.92378522563194,0.9128628321507654,0.9977742220395499,8.04265584516579e+32,9.873356621878481e+32,9.995926676299984e+32,0.0017250035962470304,0.0021157640446744026,0.002141706725640117,0,Gamma Cas analog,2020MNRAS.498.3171N,-0.4880029999999991,0.6893989999999999,1.6124221602172852,2.2794219771118165,1.177401999999999,0.32299995,0.6669998,0.34399986,0.3130002,1.0940003,0.78100014,2.3520002
d Lup,B3IVpe,233.97173763292,-44.95848110148,XMM,J153553.1-445731,,,,1.1337739720850855e-14,4.2380113433510284e-15,4.2380113433510284e-15,5.926545000780186e-15,1.836062958782145e-15,1.836062958782145e-15,1.2343236561323994e-19,3.140209952100909e-16,3.140209952100909e-16,5.411071287705055e-15,3.806705107087678e-15,3.806705107087678e-15,-0.9999583467956726,0.4444711339159483,0.4444711339159483,0.9999543788859953,0.9982373481761725,0.9982373481761725,Gaia DR3 6001046782644084736,6.846,51.98,29.408,0.13049890674843773,0.847,847.1,0.988,4.680546,0.003044,4.547656,0.008175,4.796546,0.012901,17099.8,1.3598625002689493e-07,3.812548050509953e-10,3.812548050509953e-10,146.018356,2.561844000000008,2.1308139999999867,4.967,0.037,5.071,0.023,5.099,0.031,5.107,0.194,4.938,0.088,5.194,0.015,5.103,0.028,,20.35483298041511,0.36836464475064284,0.3104635598288457,2.8929644650612966e+28,1.0861351568766196e+28,1.0846721835712037e+28,8.337416259811939e-08,3.116587557762984e-08,3.116587557762984e-08,0,star,,0.13288999999999973,-0.11600000000000055,-0.2864540076293949,-0.41845397711181676,-0.24889000000000028,-0.10400009,-0.13199997,-0.027999878,0.16899967,-0.08699989,-0.25599957,0.00399971
48 Lib,B8IIe,239.5473042242,-14.27942818,XMM,J155811.3-141645,,,,4.786029559111007e-15,1.2188399637121999e-15,1.2188399637121999e-15,5.236488046845417e-16,1.730742990198963e-16,1.730742990198963e-16,1.2719429696620964e-16,8.99957506528175e-17,8.99957506528175e-17,4.135186457460256e-15,1.20312796868212e-15,1.20312796868212e-15,-0.6091399090084746,0.35095418664521905,0.35095418664521905,0.9403177218111645,0.38853879753577697,0.38853879753577697,Gaia DR3 6263223955904774656,7.154,58.753,21.363,0.11466050172353617,0.702,760.2,0.863,4.74231,0.004434,4.725637,0.009676,4.740682,0.012733,13352.3,1.2846635376024507e-07,5.246392356417932e-10,5.246392356417932e-10,138.949844,2.7813560000000166,2.451065,5.098,0.216,4.829,0.08,4.591,0.02,5.169,0.057,3.776,0.163,3.292,0.013,2.464,0.022,390.0,14.07067406206753,0.2916015261884762,0.25944061963034504,1.1058423325637461e+28,2.850791857312253e+27,2.8431019635118157e+27,3.7255121041600555e-08,9.48883995856078e-09,9.48883995856078e-09,0,star,,0.016672999999999938,0.0016280000000001849,-0.35569004959106465,0.15130991989135723,-0.015044999999999753,0.26900005,0.50699997,0.23799992,1.3930001,1.8770001,0.48399997,2.7050002
del Sco,B0.2IVe,240.083375,-22.62170555555556,XMM,J160019.7-223717,,,,9.107562312384557e-13,8.677307277632085e-15,8.677307277632085e-15,8.016857250777448e-13,8.154299484917402e-15,8.154299484917402e-15,1.0041806378761908e-13,2.392485419011355e-15,2.392485419011355e-15,8.652442373091844e-15,1.7547293297088892e-15,1.7547293297088892e-15,-0.7773691563496888,0.011931777414210124,0.011931777414210124,-0.8413422165595742,0.035549644046858495,0.035549644046858495,,,,,,,,,,,,,,,,,,,,,,2.41,0.308,2.432,0.214,2.427,0.278,-0.904,,-0.724,,1.113,0.022,0.566,0.022,175.0,,,,,,,,,,2,star,,,,,,,-0.021999836,-0.01699996,0.004999876,-0.18,-2.017,-1.837,-1.47
HD 143700,B1.5Vne,241.01112677473,-47.47766889228,XRT,122205.0,2.8929998874664307,0.4783399999141693,1.0,1.413277429215975e-13,1.8071132284173995e-13,1.7431619309146347e-13,8.468050167481137e-14,1.5964132689008816e-13,1.6025458880302348e-13,2.6166788356874332e-14,5.6434718086810345e-14,4.1536741052648544e-14,3.048045288991179e-14,6.31375605043925e-14,5.458297430700766e-14,-0.5278768051182027,1.7236209794463389,1.6925619105895633,0.0761495959572823,1.3373245676881595,1.3906531349712392,Gaia DR3 5984774216749212672,-0.007,-0.024,6.576,0.3138007558334623,0.728,3.078,1.052,18.675821,0.006282,19.157341,0.063574,17.11601,0.031211,9972.6,3.4307178154243944e-13,1.9849913102324107e-15,1.9849913102324107e-15,4703.06982,1821.65161,2384.6113300000006,14.789,0.265,14.037,0.184,13.772,0.13,,,,,,,,,230.0,146.60130277545855,57.2127521373146,74.66016128947496,3.741036822425574e+32,5.592942249820704e+32,5.9735464821723985e+32,0.41194802523889495,0.526750326370789,0.5081097321213767,1,star,,-0.4815199999999997,1.5598109999999998,3.886821442504882,4.903820687194823,2.0413309999999996,0.75199986,1.0169992,0.2649994,,,,
V1075 Sco,O8Ve,258.83020835381,-33.54843167272,XMM,J171519.2-333254,,,,5.662552429789e-13,5.3382472661233056e-15,5.3382472661233056e-15,5.109363401237858e-13,5.0520449087738954e-15,5.0520449087738954e-15,5.1897700898238536e-14,1.2944570428366786e-15,1.2944570428366786e-15,3.4212019568757165e-15,1.1393450216046192e-15,1.1393450216046192e-15,-0.8155843566106985,0.011957066426015456,0.011957066426015456,-0.8763098405680175,0.04144843135835092,0.04144843135835092,Gaia DR3 5979008205986483712,0.9543,10.9468,3.802,0.0775704280369014,0.462,226.0,0.817,5.6681,0.002917,5.634211,0.003219,5.673813,0.004983,17992.8,5.476125565519975e-08,1.471246717629747e-10,1.471246717629747e-10,1030.18945,99.04119600000013,144.90136999999982,5.655,0.021,5.683,0.027,5.591,0.018,5.426,0.123,5.198,0.055,5.174,0.015,4.693,0.032,211.0,18.56623356208619,1.8246872852227936,2.638764914943044,7.1919745138835115e+31,1.3845169790640931e+31,2.02431112118921e+31,1.034043570045736e-05,1.0136356712777993e-07,1.0136356712777993e-07,0,star,,0.03388900000000028,-0.005713000000000079,0.013099790191650307,0.07709991989135734,-0.03960200000000036,-0.027999878,0.06400013,0.09200001,0.22800016,0.25200033,0.024000168,0.7330003
gam Ara,B1IIe,261.34855538007,-56.37778640627,XMM,J172523.7-562239,,,,6.048444423621121e-13,6.578580345751965e-15,6.578580345751965e-15,4.598265930008529e-13,5.672841476212876e-15,5.672841476212876e-15,1.156822270122014e-13,2.1897301085934028e-15,2.1897301085934028e-15,2.933562234905786e-14,2.5103129292565252e-15,2.5103129292565252e-15,-0.5979827832714106,0.012310948801548762,0.012310948801548762,-0.5954205295655872,0.026734181925633874,0.026734181925633874,Gaia DR3 5922299347569528832,3.9387,8.9078,13.139,0.31851000235116306,2.013,6391.0,2.488,3.304689,0.00357,3.302995,0.014002,3.372585,0.004337,14338.1,4.828784208007756e-07,1.5877484371471228e-09,1.5877484371471228e-09,259.563477,26.838851999999974,30.68014500000004,3.568,0.238,3.561,0.216,3.794,0.036,3.689,0.347,3.425,0.283,3.782,0.015,3.663,0.026,302.0,16.16592258668342,1.7168791711211326,1.950568376191023,4.876773307208935e+30,1.0099101791598364e+30,1.1540790838890648e+30,1.2525812219131179e-06,1.4232620803272969e-08,1.4232620803272969e-08,0,star,,0.0016940000000000843,-0.06789599999999973,-0.26331107820129374,-0.48931091035461405,-0.06958999999999982,0.0069999695,-0.22599983,-0.2329998,0.26399994,-0.09300017,-0.3570001,0.025999784
V750 Ara,B2Vne,261.97837448878,-47.02622862424,XMM,J172754.7-470133,,,,2.640679323041651e-12,4.496136348528343e-14,4.496136348528343e-14,1.5571372184196526e-13,4.1324800849913585e-15,4.1324800849913585e-15,3.1045582550503353e-13,4.45689349339599e-15,4.45689349339599e-15,2.174509775694652e-12,4.454865783827221e-14,4.454865783827221e-14,0.3319438271841557,0.013737577237995976,0.013737577237995976,0.7501326977281677,0.022522394612873496,0.022522394612873496,Gaia DR3 5951798797906183936,0.9867,19.0437,1.877,0.042459504173219934,0.283,68.13,0.735,6.563528,0.003247,6.588638,0.005779,6.436725,0.006491,35460.9,2.4005026944860816e-08,7.178937401956381e-11,7.178937401956381e-11,987.961792,50.334716999999955,70.45873800000015,6.311,0.02,6.233,0.034,5.965,0.021,5.739,0.115,5.223,0.069,4.639,0.015,3.889,0.024,310.0,8.790205349308186,0.49000248237216365,0.6576730334841578,3.0845915940240733e+32,3.186654949508259e+31,4.430928770021808e+31,0.00011000526386024275,1.9016702382793294e-06,1.9016702382793294e-06,0,Gamma Cas analog,2016AdSpR..58..782S,-0.025110000000000632,0.12680299999999978,0.25252812969970684,0.5985278474121092,0.1519130000000004,0.07800007,0.34599972,0.26799965,0.5159998,1.0999999,0.5840001,1.8499999
alf Ara,B2Vne,262.96015033323,-49.8764424997,XMM,J173150.5-495237,,,,3.371861886911377e-14,5.483127458366024e-15,5.483127458366024e-15,2.6374693033139876e-14,2.7062359009379484e-15,2.7062359009379484e-15,1.3890010146585462e-15,6.525986008552077e-16,6.525986008552077e-16,5.954924821315354e-15,4.723884951956794e-15,4.723884951956794e-15,-0.8999411957020403,0.13489284595109655,0.13489284595109655,0.6217279298070835,0.764615908398195,0.764615908398195,Gaia DR3 5949437149987478016,,,,,1.941,3360.0,,2.878016,0.004234,3.13697,0.033203,2.902312,0.009578,,7.153309201093966e-07,2.7895460264382497e-09,2.7895460264382497e-09,,,,,,,,,,0.631,,0.058,,1.094,0.038,0.42,0.012,290.0,,,,,,,4.713709126953038e-08,7.667365863686279e-09,7.667365863686279e-09,0,star,,-0.2589539999999997,-0.02429599999999965,,,0.23465800000000003,,,,0.57299995,-0.463,-1.036,0.211
Cl* NGC 6383 FJL 24,B9Ve,263.69976322731,-32.58896985068,XMM,J173448.0-323520,,,,1.5284823855538927e-14,2.4927730695657935e-15,2.4927730695657935e-15,7.511828184893998e-15,1.3583742030651363e-15,1.3583742030651363e-15,5.014932230142384e-15,8.17854925058917e-16,8.17854925058917e-16,2.758063440502544e-15,1.923499524917149e-15,1.923499524917149e-15,-0.19932495489851376,0.12906546331382515,0.12906546331382515,-0.2903473622355159,0.28000422019781157,0.28000422019781157,Gaia DR3 4054618589653638784,0.7069,18.2159,3.077,0.036795040665196,0.253,72.46,1.512,11.266541,0.002893,11.398829,0.002918,11.014829,0.003891,,3.155709358655375e-10,8.408550009275762e-13,8.408550009275762e-13,1347.90796,62.82727,78.66028000000006,10.655,0.023,10.474,0.029,10.402,0.035,10.249,0.062,10.415,0.076,8.78,0.392,6.366,,,19.65994657226971,0.946045233762688,1.1711407727359493,3.3234000475481996e+30,6.2430452361500715e+29,6.665056545871908e+29,4.843546131273534e-05,7.900302172181795e-06,7.900302172181795e-06,0,star,,-0.13228799999999907,0.2517119999999995,0.6115412670288087,0.8645405727539064,0.38399999999999856,0.18099976,0.2529993,0.07199955,-0.16600037,1.4689999,1.6350002,3.8829994
V3892 Sgr,Oe,266.19068598154,-27.2290321368,CXO,J174445.7-271344,1.68804,0.2716399999999999,0.29796,9.39300185969572e-13,9.951403387375848e-14,9.938443160736382e-14,7.0113304845422e-14,1.5858961810273997e-14,1.502427960973301e-14,1.7257746833105e-13,2.4081829599849986e-14,2.4081829599840015e-14,6.966094127931e-13,9.524495656596001e-14,9.524495656596001e-14,0.4222004905440778,0.12695298057268176,0.12896795864884808,0.6028990494935923,0.1319807535120141,0.13198075351201738,Gaia DR3 4060784345959549184,0.7873,33.2219,2.451,0.016829970650520606,0.087,4.669,0.803,8.234564,0.003204,8.511403,0.006559,7.735419,0.005686,40958.2,5.150955498050224e-09,1.520043390229347e-11,1.520043390229347e-11,1207.56238,29.641240000000153,33.669799999999896,7.054,0.018,6.843,0.038,6.507,0.023,5.809,0.077,5.633,0.053,4.965,0.016,3.975,0.026,,14.029670939469204,0.3575977813548523,0.4028692627942277,1.6391747864420174e+32,1.9140064103402143e+31,1.9604984438691442e+31,0.00018235455272815358,1.9327022005620823e-05,1.930187095269919e-05,0,Gamma Cas analog,2016AdSpR..58..782S,-0.27683899999999895,0.4991450000000004,1.1805640991821296,1.7275640305175788,0.7759839999999993,0.21099997,0.54699993,0.33599997,0.17600012,0.84399986,0.66799974,1.8340001
HD 316341,B0Ve,267.14805980531,-29.95800154736,XMM,J174835.5-295728,,,,2.4608153950161717e-13,1.6657096826307133e-14,1.6657096826307133e-14,1.1244417250369152e-14,1.1325151730912929e-15,1.1325151730912929e-15,3.428874425099654e-14,1.5620528839974277e-15,1.5620528839974277e-15,2.0054837800025147e-13,1.6544977330032353e-14,1.6544977330032353e-14,0.506099867454541,0.04749128142758067,0.04749128142758067,0.7079785008239742,0.08670628382829516,0.08670628382829516,Gaia DR3 4057180662233441536,0.6098,28.6167,1.581,0.017699657192218818,0.066,3.591,0.82,9.640618,0.003031,9.841462,0.005035,9.266438,0.006185,,1.4108024259443277e-09,3.93847247084282e-12,3.93847247084282e-12,1554.88647,60.96361999999999,57.542000000000144,7.596,0.021,7.342,0.046,6.957,0.023,8.561,0.017,8.474,0.013,,,,,120.0,11.65266210889962,0.4751346109235903,0.45053270631966497,7.119969145476683e+31,7.375559965707341e+30,7.141289689799647e+30,0.00017442664895965233,1.1816861564906885e-05,1.1816861564906885e-05,0,star,,-0.20084400000000002,0.37417999999999907,2.0446178054504394,2.6836182212524413,0.5750239999999991,0.2540002,0.6390004,0.38500023,0.08699989,,,
HD 316520,B5IVnne,268.01417619142,-28.75861883518,CXO,J175203.4-284530,,,,3.553425386669951e-13,1.5009366854484885e-13,1.4258895030297825e-13,8.7744752550771e-15,7.2616346938569e-15,6.959066581612899e-15,3.2932926269368e-14,1.3035949981625e-14,1.2349847351013001e-14,3.1363513714255e-13,1.4935006530598e-13,1.4188256204066996e-13,0.5792365415076604,0.40532828964600587,0.401174697421571,0.8099482915699296,0.5456759897135203,0.5401611147938394,Gaia DR3 4057351464551123328,0.5076,28.3955,0.551,0.013671366764050662,0.0,0.0,0.688,10.620366,0.002919,10.810089,0.004089,10.265756,0.004866,6441.8,5.72225223944688e-10,1.5384265730243789e-12,1.5384265730243789e-12,1852.90283,70.19408999999996,77.1739500000001,9.821,,9.65,,9.415,0.03,9.051,0.033,8.855,0.03,8.234,0.057,7.461,,,4.839481594289228,0.21915833528929235,0.2346214600519643,1.4600045104672481e+32,6.265361655929465e+31,5.983490885368562e+31,0.0006209837032653125,0.0002623035521142531,0.0002491888589576086,0,star,,-0.18972299999999898,0.354610000000001,0.7993659008178717,1.2053660381469733,0.544333,0.17100048,0.40600014,0.23499966,0.1960001,0.81699944,0.62099934,1.5899997
V771 Sgr,Oe,268.36851129665,-24.77435742902,XMM,J175328.4-244627,2.055999994277954,0.3137899935245514,0.649399995803833,4.023546822839136e-12,8.185237156184679e-11,7.911741683790602e-11,1.4027481284979783e-13,2.5554570705810594e-12,2.3818869686903167e-12,4.331030773830284e-13,9.093027175764652e-12,8.319860818986116e-12,3.4501689326063097e-12,8.130557930572691e-11,7.864268673897184e-11,0.5107072831397884,18.115504577033928,17.354773363743696,0.7769390986421176,26.33066008455899,26.144600237251215,Gaia DR3 4067633238255477248,0.5548,5.9876,2.651,0.07204190548745838,0.699,337.7,3.636,8.396587,0.002808,8.82653,0.00296,7.738921,0.003919,,4.4368893464278674e-09,1.1474965309409485e-11,1.1474965309409485e-11,1847.61096,235.31188999999995,326.77405,6.905,0.023,6.584,0.036,6.178,0.018,5.497,0.156,5.176,0.082,4.463,0.016,3.464,0.023,,23.217468047592394,3.0235430476687357,4.154501565455034,1.643735091181429e+33,3.3441679099037275e+34,3.2326979194600334e+34,0.0009068395690504401,0.018448143695358153,0.017831731049575767,0,Gamma Cas analog,2018A&A...619A.148N,-0.42994299999999974,0.6576659999999999,1.4915867901916506,2.218587026702881,1.0876089999999996,0.3210001,0.72700024,0.40600014,0.3210001,1.0340004,0.7130003,2.0330002
HD 316568,B2IVpe,268.67794077153,-29.7298976751,CXO,J175442.7-294347,,,,9.092007970089951e-15,1.6763028507060683e-15,1.67068099819437e-15,8.9435644532215e-16,3.540160929400199e-16,3.5401609294005e-16,1.8717324190983e-15,4.2846886702250017e-16,4.059178740212998e-16,6.3259191056695e-15,1.5814797764173999e-15,1.581479776417399e-15,0.3533422177240606,0.21238621611212843,0.20725757697298214,0.5433491132324468,0.22667381922171997,0.22747237414490046,Gaia DR3 4056489821007384192,0.5676,29.3045,0.727,0.020929494171432823,0.0,0.05881,0.662,9.652394,0.003335,9.778092,0.005594,9.367512,0.00781,,1.3955834088960236e-09,4.2867417041739664e-12,4.2867417041739664e-12,1689.91431,56.712769999999864,52.490110000000186,8.903,0.026,8.781,0.027,8.498,0.044,,,,,,,,,,5.823628910777947,0.257496712502822,0.24663408219817798,3.1073550729230714e+30,6.096884868262339e+29,6.0273197605309456e+29,6.5148438367307515e-06,1.2013151357489976e-06,1.1972873794631212e-06,0,Gamma Cas analog,2018A&A...619A.148N,-0.12569799999999987,0.28488199999999964,0.7493941220703118,1.1543938550415032,0.4105799999999995,0.12199974,0.40499973,0.283,,,,
