#,Be star,_RAJ2000,_DEJ2000,V,Type,vsini,conf_flag,_q,Source,_r,RA_ICRS,DE_ICRS,DR3Name,Plx,e_Plx,RPlx,PM,pmRA,e_pmRA,pmDE,e_pmDE,epsi,sepsi,RUWE,Dist,b_Dist,B_Dist,Gmag,e_Gmag,BPmag,e_BPmag,RPmag,e_RPmag,Teff,Pstar,SpType-ELS,rgeo,b_rgeo,B_rgeo,rpgeo,b_rpgeo,B_rpgeo,BP-RP,abs_BPmag,gaia_conf,RA,DEC
958,HD 254647,94.39420833333331,11.190919444444445,10.01,Bpe,,0,958.0,3331554871077222272,0.05,94.39422225671,11.19091646703,Gaia DR3 3331554871077222272,0.3829,0.0162,23.6239,0.648,-0.2,0.018,-0.617,0.014117845,0.094,10.51,1.023,2567.1614,2529.936,2609.6433,9.823366,0.002906,10.07997,0.003757,9.373927,0.004267,40852.8,0.9999816,O,2411.37622,2315.11182,2501.01733,2437.89331,2332.16064,2537.54712,0.7060429999999993,-1.8313548688166392,0.0,94.39422225671,11.19091646703
959,HD 43703,94.66433333333332,23.007930555555557,8.65,B1IVpe,,0,959.0,3377441889350455680,0.052,94.66432092644,23.00792191904,Gaia DR3 3377441889350455680,0.5359,0.0212,25.3153,1.527,0.702,0.025,-1.356,0.017730335,0.102,8.237,1.089,,,,8.486252,0.002911,8.729675,0.004768,8.048517,0.004921,,0.9999757,B,1766.23364,1701.25549,1824.88477,1749.99133,1686.62866,1821.55371,0.6811579999999999,-2.505565760792262,0.0,94.66432092644,23.00792191904
960,EM* MWC 800,94.72099999999998,21.318,11.13,Be,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.72099999999998,21.318
961,HD 43913,94.74358333333332,4.191313888888889,7.86,Be,,0,961.0,3317514657345427584,0.038,94.74357507061,4.19130710991,Gaia DR3 3317514657345427584,1.5792,0.0786,20.1033,1.651,-1.286,0.056,-1.035,0.048866805,0.416,105.7,2.124,,,,7.842606,0.002802,7.896132,0.002877,7.686737,0.00384,,0.9998903,B,632.408813,598.460205,677.094055,577.283203,560.276367,591.69873,0.20939499999999978,-1.1088575672954804,0.0,94.74357507061,4.19130710991
962,V963 Ori,94.82033333333331,20.579933333333333,8.49,B2IIpe,,0,962.0,3375761457625837440,0.016,94.82032969011,20.57993045999,Gaia DR3 3375761457625837440,0.235,0.0469,5.0072,0.355,0.099,0.04,-0.341,0.029528564,0.21,20.56,1.375,2538.1787,2500.58,2566.6836,8.263852,0.003419,8.608399,0.006137,7.687935,0.006818,15114.7,0.99999034,B,4104.3457,3378.61255,5323.9209,4025.21729,3349.74194,5001.36377,0.920464,-4.457820666560979,0.0,94.82032969011,20.57993045999
963,HD 44506,95.15099999999998,-34.14414444444444,5.525,B1.5Ve,220,0,963.0,2891652569589516160,0.335,95.15100257106,-34.1440515328,Gaia DR3 2891652569589516160,1.7701,0.099,17.8831,20.719,0.641,0.102,20.709,0.1177789,0.962,1285.0,1.168,868.153,854.9886,874.563,5.501668,0.003369,5.382569,0.004939,5.632144,0.007699,19425.6,0.99999976,B,554.387634,523.933167,590.67749,552.447388,527.967407,582.612671,-0.2495750000000001,-3.336498672363458,0.0,95.15100257106,-34.1440515328
964,FR CMa,95.35299999999998,-11.77323888888889,5.585,B1Vpe,242,0,964.0,3001108264938556800,0.088,95.35297526765,-11.77323529894,Gaia DR3 3001108264938556800,1.8635,0.0597,31.218,2.566,-2.273,0.054,1.193,0.04997844,0.33,154.7,0.823,554.5115,496.8356,590.9824,5.531329,0.004818,5.546497,0.010616,5.424891,0.012789,34122.7,0.9999266,B,530.463562,512.426758,551.86731,533.574463,518.40033,550.691833,0.12160599999999988,-3.076780785995193,0.0,95.35297526765,-11.77323529894
965,HD 44637,95.85283333333332,15.10178611111111,8.0,B2Vpe,,0,965.0,3368748806823955200,0.044,95.85283364138,15.10177392386,Gaia DR3 3368748806823955200,1.1236,0.0478,23.4945,3.35,-1.178,0.046,-3.136,0.03937213,0.339,55.22,1.56,,,,7.907341,0.002805,8.04006,0.003266,7.608191,0.00401,,0.0001059,B,871.979248,835.933289,909.715515,829.870789,797.724121,887.821533,0.4318690000000007,-1.662470746988923,0.0,95.85283364138,15.10177392386
966,HD 256577,96.00075,8.300691666666667,9.77,B2IVpe,,0,966.0,3325563907095602176,0.024,96.00074330012,8.30069026962,Gaia DR3 3325563907095602176,0.2603,0.0309,8.4211,0.593,-0.315,0.035,-0.502,0.031515744,0.189,42.38,1.217,3102.2332,2755.315,3656.7908,9.70063,0.003196,9.723123,0.005457,9.615367,0.00577,18879.3,4.993e-05,B,3525.66235,3213.75513,3986.7124,3560.19067,3211.98169,3973.95605,0.10775599999999841,-3.013080589513951,0.0,96.00074330012,8.30069026962
967,HD 44783,96.00949999999999,8.88501111111111,6.24,B9IIIe,226,0,967.0,3325809544867330816,0.197,96.00946239258,8.88497107427,Gaia DR3 3325809544867330816,4.0113,0.0677,59.2825,14.657,-11.236,0.065,-9.411,0.06507952,0.403,161.3,1.287,260.1392,259.5419,260.6617,6.231471,0.002847,6.198266,0.003683,6.256384,0.004006,11606.1,0.9999805,B,246.408707,242.302979,250.348572,247.076965,242.768204,252.141739,-0.05811799999999945,-0.7600142491024435,0.0,96.00946239258,8.88497107427
968,PY Gem,96.01620833333332,25.41700277777778,8.46,B1Vne,,0,968.0,3431807787242368768,0.042,96.01622107096,25.41700045683,Gaia DR3 3431807787242368768,0.6784,0.0327,20.7207,1.301,1.039,0.034,-0.784,0.026835773,0.198,28.31,0.977,1467.048,1447.8853,1484.9863,8.4009,0.002981,8.421685,0.004972,8.286177,0.00439,8054.0,4.993e-05,B,1400.58118,1338.10632,1448.88269,1408.4425,1352.04919,1456.87451,0.13550799999999974,-2.3098564315754153,0.0,96.01622107096,25.41700045683
969,HD 44996,96.08574999999999,-12.961938888888888,6.12,B6.5Ve,38,0,969.0,2999665877484947456,0.115,96.08572213335,-12.96192201039,Gaia DR3 2999665877484947456,2.5024,0.0414,60.4324,4.719,-3.818,0.048,2.774,0.042042907,0.29,130.6,0.858,,,,6.079715,0.002793,6.032792,0.003385,6.114464,0.003931,,0.9999901,B,395.738068,389.842377,401.775177,393.997742,387.194183,399.805634,-0.08167200000000019,-1.9542471460373605,0.0,96.08572213335,-12.96192201039
970,BD-21 1449,96.32058333333333,-21.33453611111111,10.49,Be,,0,970.0,2938176961013250432,0.085,96.32057170975,-21.33451501947,Gaia DR3 2938176961013250432,0.3449,0.0221,15.6255,5.778,-4.471,0.014,3.66,0.020741077,0.202,88.47,1.024,6211.2437,6209.7705,6212.5737,10.426574,0.003049,10.429631,0.005721,10.353591,0.004409,24029.2,0.99999785,B,2778.02075,2585.24243,2949.56592,2743.53198,2591.11792,2957.65747,0.07604000000000077,-1.7890464265487402,0.0,96.32057170975,-21.33451501947
971,HD 45260,96.52645833333332,-9.397397222222223,9.05,B8e,,0,971.0,3003171116254666368,0.068,96.52643935125,-9.39739471665,Gaia DR3 3003171116254666368,1.2216,0.0212,57.5491,4.177,-4.064,0.023,0.961,0.021344922,0.149,26.46,0.811,,,,9.045098,0.002827,9.047139,0.003376,8.996286,0.003903,,0.9995249,B,805.612244,791.388672,822.283203,805.092285,790.596863,822.362854,0.05085300000000004,-0.483491290838705,0.0,96.52643935125,-9.39739471665
972,PZ Gem,96.81575,14.889227777777778,6.64,O9pe,,0,972.0,3356755643227139584,0.038,96.81574007333,14.88922350193,Gaia DR3 3356755643227139584,1.1281,0.0368,30.6501,0.884,-0.715,0.041,-0.519,0.032413594,0.268,81.88,1.297,811.8482,785.8902,832.7984,6.552404,0.013259,6.675784,0.032446,6.314524,0.041584,36246.3,0.0006773,,864.045959,837.16803,892.932007,855.646912,832.862732,884.268982,0.3612600000000006,-3.0069002170776287,0.0,96.81574007333,14.88922350193
973,AG Aur,96.89041666666665,47.0311,9.79,OIIIpe,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.89041666666665,47.0311
974,HD 257473,96.90062499999999,18.263247222222223,9.57,B5e,,0,974.0,3370573235915266176,0.056,96.9006086114,18.2632491042,Gaia DR3 3370573235915266176,0.7695,0.0205,37.6107,3.101,-2.599,0.021,-1.692,0.016470881,0.133,23.6,1.074,1563.3992,1498.5117,1637.2972,9.404666,0.003351,9.461061,0.005083,9.261386,0.008481,14662.1,0.99969643,B,1241.42371,1207.53455,1279.70056,1242.68408,1213.18787,1267.41125,0.19967500000000094,-1.0085391786794382,0.0,96.9006086114,18.2632491042
975,FS CMa,97.07258333333333,-13.053094444444445,8.05,Bpshe,,0,975.0,2999967452909563136,0.062,97.07259761975,-13.05308426671,Gaia DR3 2999967452909563136,1.7481,0.0448,39.0528,2.077,1.331,0.043,1.594,0.039885197,0.336,108.2,1.503,,,,7.280578,0.0038,7.310787,0.007173,7.085017,0.007553,,0.9996778,B,561.944397,549.477478,578.609924,563.07373,549.499695,577.073181,0.2257700000000007,-1.437679726682192,0.0,97.07259761975,-13.05308426671
976,HD 45626,97.09408333333332,-4.462144444444444,9.25,B7pshe,,0,976.0,3104542995961172096,0.044,97.09409540245,-4.46214602925,Gaia DR3 3104542995961172096,0.6113,0.0306,19.9531,0.641,0.049,0.026,0.639,0.025264343,0.172,32.89,1.08,1729.2672,1698.8209,1811.655,9.171636,0.003208,9.192068,0.005782,9.079303,0.00582,15020.7,0.9999,B,1580.81189,1501.50684,1660.21704,1594.35876,1524.65125,1668.87317,0.11276500000000134,-1.8023329689036522,0.0,97.09409540245,-4.46214602925
977,IY CMa,97.1635,-32.37127777777778,5.74,B3Ve,275,0,977.0,2892312723243841024,0.135,97.16350662469,-32.37124083772,Gaia DR3 2892312723243841024,2.9141,0.0667,43.7056,8.447,-1.534,0.056,8.307,0.06556668,0.573,483.0,0.927,346.9832,338.9205,354.3194,5.922746,0.003387,5.682819,0.013779,5.919113,0.017097,16493.7,0.9999999,B,337.676361,330.00174,345.252655,341.458649,334.498047,348.252502,-0.236294,-1.9596842947880342,1.0,97.16350662469,-32.37124083772
978,bet Mon A,97.20445833333332,-7.033061111111111,4.62,B3Ve,330,0,978.0,3006953165675574272,0.107,97.20443082023,-7.03307253282,Gaia DR3 3006953165675574272,4.7209,0.1133,41.6528,7.157,-6.518,0.117,-2.956,0.10853699,0.748,1135.0,0.852,,,,4.539529,0.003541,4.500813,0.006915,4.555958,0.006913,,0.99999946,B,210.047516,205.370163,215.311401,211.146973,205.949677,217.130386,-0.055145000000000444,-2.1107747499158327,0.0,97.20443082023,-7.03307253282
979,nu Gem,97.24079166666665,20.21213611111111,4.14,B6IIIe,160,0,979.0,3372552842178783616,0.25,97.24075374614,20.21207643085,Gaia DR3 3372552842178783616,4.4475,0.441,10.0854,15.14,-4.669,0.424,-14.402,0.33081618,2.067,4909.0,1.824,177.4435,176.6536,178.0406,4.058969,0.004268,4.060721,0.003493,4.176832,0.007464,12484.6,0.99999654,,224.272064,205.54686,248.877457,215.563705,201.419281,233.787109,-0.11611100000000008,-2.6931548996526393,0.0,97.24075374614,20.21207643085
980,V725 Mon,97.57345833333332,2.8478944444444445,8.87,B0.5IVe,164,0,980.0,3124087845933812096,0.029,97.57345285055,2.8478884736,Gaia DR3 3124087845933812096,0.4566,0.0218,20.9295,1.176,-0.011,0.022,-1.176,0.019562297,0.135,20.84,1.17,1498.9124,1419.7781,1557.248,8.840057,0.003565,8.9971,0.005901,8.501564,0.009181,33082.1,0.00017544,B,2085.45166,2013.34119,2198.70801,2086.71167,1990.09839,2202.37573,0.49553599999999953,-2.598900637563368,1.0,97.57345285055,2.8478884736
981,AX Mon,97.63725,5.867000000000001,6.74,B2IIIpshev,,0,981.0,3132004814990664832,0.039,97.6372399324,5.86699560519,Gaia DR3 3132004814990664832,0.9593,0.0389,24.6766,1.302,0.183,0.031,-1.289,0.030923624,0.194,32.99,1.287,,,,6.531836,0.004339,6.812958,0.009783,6.017528,0.013371,,0.9999635,,1015.00909,983.785706,1063.05444,1007.26227,966.85437,1048.59412,0.7954299999999996,-3.219391658138589,0.0,97.6372399324,5.86699560519
982,HD 46131,97.66049999999998,-22.32181111111111,7.15,B4Ve,275,0,982.0,2937072123623767936,0.025,97.66049572281,-22.32180551134,Gaia DR3 2937072123623767936,1.6669,0.0395,42.2246,3.161,-2.825,0.027,1.417,0.034603965,0.404,250.4,1.027,,,,7.124022,0.002785,7.023101,0.002906,7.280151,0.003871,,0.9999997,B,595.201965,580.460815,606.745605,596.807556,580.801392,611.303162,-0.25705000000000044,-1.8502207816008083,0.0,97.66049572281,-22.32180551134
983,HD 45995,97.78983333333332,11.251377777777778,6.14,B2Vnne,255,0,983.0,3328013928239036032,0.086,97.789854208,11.25136559555,Gaia DR3 3328013928239036032,1.4952,0.0658,22.7382,3.516,2.644,0.066,-2.318,0.053935897,0.363,140.9,1.271,561.7949,483.8861,608.5344,6.058697,0.005297,6.021348,0.01102,6.064297,0.031137,19702.8,0.99999785,B,658.431335,630.407349,686.770752,655.082886,635.724487,679.299683,-0.042949000000000126,-3.071204454685752,0.0,97.789854208,11.25136559555
984,HD 258782,97.79008333333333,11.255852777777777,9.09,B9IVe,,0,984.0,3328014100037725568,0.144,97.79011974981,11.25583493027,Gaia DR3 3328014100037725568,1.8128,0.0525,34.5092,3.543,1.101,0.053,-3.367,0.045278814,0.34,110.4,1.507,727.7758,725.4573,729.9012,9.147904,0.002778,9.131143,0.002928,9.147261,0.003837,9999.7,0.99973595,B,544.60907,527.249146,565.356567,534.877502,522.843994,548.768555,-0.01611800000000052,0.4507186506564569,0.0,97.79011974981,11.25583493027
985,Cl* NGC 2244 PS 26,97.87395833333332,4.9137361111111115,11.41,B7Ve,,0,985.0,3131376718971741952,0.336,97.87399685396,4.91365104645,Gaia DR3 3131376718971741952,0.6626,0.0177,37.4369,2.091,-2.091,0.017,0.037,0.015220247,0.086,8.508,1.094,,,,12.281327,0.003232,12.460751,0.004945,11.9376,0.006815,,0.99997526,B,1436.35986,1403.54358,1475.99744,1424.07202,1392.07227,1461.02356,0.5231510000000004,1.6744347000748636,0.0,97.87399685396,4.91365104645
986,mu Pic,97.99295833333332,-58.75383611111111,5.707,B9Ve,,0,986.0,5482771807727582080,0.032,97.99294764028,-58.75382921611,Gaia DR3 5482771807727582080,5.3553,0.0358,149.4887,2.092,-1.302,0.054,1.637,0.08485622,0.271,69.35,0.581,188.3304,186.5833,190.5103,5.712812,0.00285,5.676392,0.003439,5.732542,0.005214,10375.6,0.9999741,B,186.293396,184.959564,187.527328,186.280609,185.155472,187.456192,-0.0561499999999997,-0.6745952983246415,0.0,97.99294764028,-58.75382921611
987,Cl* NGC 2244 JOHN 33,98.06449999999998,4.922280555555556,12.006,B6Vne,,0,987.0,3131335036310165632,0.186,98.06450416364,4.92233204392,Gaia DR3 3131335036310165632,0.6008,0.0226,26.6329,1.742,-1.731,0.021,0.193,0.020046446,0.127,18.32,1.169,1853.8293,1788.7332,1926.6357,11.884101,0.002774,12.065364,0.00299,11.553444,0.003867,13535.3,0.999983,B,1528.08008,1481.98999,1579.31177,1532.3396,1485.5177,1573.26001,0.5119199999999999,1.144633428439061,0.0,98.06450416364,4.92233204392
988,Cl* NGC 2244 PS 543,98.17399999999998,4.893919444444444,12.806,B8Ve,,0,988.0,3131332566708264704,0.353,98.17394645465,4.89400162728,Gaia DR3 3131332566708264704,0.6368,0.0161,39.558,1.366,-1.349,0.016,0.21,0.0152029265,0.075,6.118,1.086,,,,12.711026,0.002773,12.888966,0.002944,12.392339,0.003846,,0.99997914,F,1487.02905,1452.47449,1516.55676,1491.11951,1457.39819,1530.72668,0.49662700000000015,2.0273687359663377,0.0,98.17394645465,4.89400162728
989,V728 Mon,98.18012499999999,-7.508969444444444,8.05,B1.5IVe,300,0,989.0,3003888169636885248,0.02,98.18011974936,-7.50896779154,Gaia DR3 3003888169636885248,1.1563,0.031,37.3263,2.911,-2.888,0.032,-0.367,0.029567916,0.203,41.84,1.827,854.0073,832.9807,878.8851,7.786801,0.003281,8.032943,0.00482,7.317933,0.005667,37487.9,0.9999819,B,848.220459,823.37738,868.663452,856.333252,833.310608,877.730591,0.7150099999999995,-1.6096007169663018,1.0,98.18011974936,-7.50896779154
990,HD 259440,98.24687499999999,5.8003277777777775,9.12,B0pe,,0,990.0,3131822364779745536,0.102,98.24690241609,5.80032052835,Gaia DR3 3131822364779745536,0.5404,0.0226,23.8751,0.429,-0.026,0.02,-0.428,0.016182685,0.102,10.64,1.095,1567.495,1522.8118,1630.6469,8.879788,0.002817,9.236007,0.003334,8.30983,0.003996,41272.3,0.99998873,O,1772.59619,1685.99353,1865.72314,1745.96021,1699.03247,1814.52148,0.9261770000000009,-2.0070420575060943,0.0,98.24690241609,5.80032052835
991,QQ Gem,98.27329166666665,16.948758333333334,7.64,Be,,0,991.0,3369443835611756672,0.047,98.27329273725,16.94874533296,Gaia DR3 3369443835611756672,1.7706,0.0369,47.9253,2.994,-2.104,0.04,-2.129,0.03502358,0.282,55.75,1.231,653.3336,638.5947,667.0669,7.626254,0.003157,7.610302,0.005513,7.599761,0.005611,15011.5,0.99902153,B,552.579163,544.946289,563.004517,555.588806,544.403137,567.149109,0.010540999999999912,-1.1016705212092193,0.0,98.27329273725,16.94874533296
992,HD 259597,98.38429166666666,8.335577777777779,8.59,B0.5Vnne,,0,992.0,3326048448124872320,0.009,98.38429327278,8.33557580226,Gaia DR3 3326048448124872320,0.6283,0.0363,17.291,1.302,-0.76,0.035,-1.057,0.027885213,0.232,43.53,1.363,1354.7527,1296.218,1439.727,8.432107,0.00381,8.528219,0.009581,8.191145,0.010139,32036.6,6.232e-05,B,1517.70947,1442.38904,1621.94727,1566.16443,1500.2323,1625.86292,0.33707399999999943,-2.37772421994573,0.0,98.38429327278,8.33557580226
993,EM* GGA 399,98.40599999999998,4.812780555555555,12.46,B3Ve,,0,993.0,3131690934480540160,1.31,98.40623314312,4.81306050605,Gaia DR3 3131690934480540160,0.4683,0.02,23.4736,0.903,-0.901,0.02,-0.071,0.016624153,0.109,17.67,1.153,2414.751,2363.856,2468.5002,11.429396,0.00531,12.104434,0.011406,10.603868,0.014567,26819.8,0.99999845,O,2035.80371,1957.57117,2128.65015,2027.07996,1952.59827,2098.75098,1.5005659999999992,0.560754492613194,0.0,98.40623314312,4.81306050605
994,HD 259631,98.43091666666666,8.036111111111111,9.61,B5e,,0,994.0,3326022227346760960,0.063,98.43090368146,8.03609931848,Gaia DR3 3326022227346760960,0.661,0.0212,31.2527,2.3,-0.156,0.022,-2.295,0.019774832,0.129,18.91,0.974,1786.2399,1735.0155,1852.3798,9.473382,0.003338,9.541899,0.006184,9.27618,0.008134,28961.7,6.074e-05,B,1449.17725,1411.1969,1487.81091,1428.06702,1388.66467,1462.99646,0.2657190000000007,-1.2637085380841775,0.0,98.43090368146,8.03609931848
995,HD 46484,98.47670833333332,4.662391666666667,7.65,B0.5IVe,120,0,995.0,3130559713110677248,0.029,98.47670156632,4.66239599814,Gaia DR3 3130559713110677248,0.7025,0.0279,25.1956,1.499,-0.957,0.028,1.153,0.02480961,0.19,22.58,1.107,,,,7.640561,0.002806,7.809975,0.003253,7.304899,0.003994,,0.9999996,B,1358.43115,1313.57996,1397.77039,1366.0907,1314.59497,1420.63513,0.5050759999999999,-2.855213158808878,0.0,98.47670156632,4.66239599814
996,HD 47054,99.14720833333332,-5.211141666666667,5.57,B7IIIe,219,0,996.0,3103831203918530432,0.25,99.14722784482,-5.21120820177,Gaia DR3 3103831203918530432,4.3762,0.1,43.7804,16.106,4.697,0.094,-15.406,0.07613515,0.523,332.9,1.077,,,,5.479862,0.002876,5.442632,0.003186,5.503181,0.005761,,0.9999829,B,228.338287,222.478256,233.243393,226.555923,221.616318,231.611633,-0.060548999999999964,-1.3502616932089744,0.0,99.14722784482,-5.21120820177
997,HD 47202,99.21637499999999,-12.851358333333334,9.16,B6Vne,,0,997.0,2951821556714887424,0.055,99.21635932656,-12.85135909577,Gaia DR3 2951821556714887424,1.277,0.0233,54.8356,4.138,-4.128,0.022,0.29,0.023761887,0.177,42.29,1.094,,,,9.103342,0.002794,9.096702,0.002936,9.065661,0.003853,,0.9989505,B,774.715271,760.169983,790.628479,768.979065,756.373718,783.629211,0.031041000000000096,-0.3490085837942978,0.0,99.21635932656,-12.85135909577
998,HD 47160,99.27391666666666,-2.179036111111111,7.11,B8IVe,149,0,998.0,3106754874056618240,0.05,99.2739044333,-2.17904289984,Gaia DR3 3106754874056618240,2.9432,0.0756,38.9319,7.376,-7.127,0.091,-1.899,0.07424569,0.625,356.5,2.265,,,,7.082333,0.002799,7.048779,0.003108,7.102121,0.003806,,0.99997616,B,337.464661,328.959167,345.984009,334.171936,327.256989,342.36615,-0.05334200000000067,-0.5923625030758419,0.0,99.2739044333,-2.17904289984
999,HD 47359,99.60374999999998,4.880927777777778,8.87,B0IVe,443,0,999.0,3130910079365452032,0.034,99.60375782911,4.88093330569,Gaia DR3 3130910079365452032,0.709,0.019,37.3713,2.113,-2.102,0.018,0.208,0.015397092,0.091,8.646,0.895,1292.6173,1251.233,1379.3066,8.767046,0.005304,8.950366,0.012768,8.423926,0.016923,27230.1,0.99999785,B,1355.59741,1321.20947,1400.54077,1355.38403,1323.37915,1387.51465,0.5264400000000009,-1.7102876520225454,0.0,99.60375782911,4.88093330569
1000,V733 Mon,100.00658333333332,-4.698708333333333,8.72,B2Vpe,,0,1000.0,3103779664311460608,0.033,100.00659225008,-4.69871051846,Gaia DR3 3103779664311460608,0.465,0.0251,18.5135,0.737,0.679,0.024,-0.285,0.021902569,0.156,28.76,1.103,1579.7933,1529.6624,1631.0372,8.608337,0.006075,8.68233,0.015282,8.40857,0.021555,19828.6,0.9999979,B,2046.71899,1935.72583,2168.55298,2059.68726,1965.48096,2152.85815,0.2737600000000011,-2.8729610954083675,0.0,100.00659225008,-4.69871051846
1001,15 Mon,100.24441666666665,9.895755555555555,4.64,B1Ve,70,0,1001.0,3326740865570982400,0.059,100.24441664679,9.89573913362,Gaia DR3 3326740865570982400,-1.3292,1.0003,-1.3288,6.509,0.903,1.139,-6.446,1.0634965,5.228,37360.0,5.06,307.9232,287.8905,324.586,4.543516,0.005539,4.513306,0.003104,4.873792,0.003986,26003.5,4.993e-05,B,3974.51758,2162.58057,6336.07715,4215.17432,2387.38159,5894.33203,-0.36048599999999986,-8.483116111429657,0.0,100.24441664679,9.89573913362
1002,V737 Mon,100.55391666666665,-10.498077777777777,8.78,B3Ve,188,0,1002.0,2954200075246036352,0.056,100.55390234281,-10.4980713275,Gaia DR3 2954200075246036352,0.6558,0.0168,39.002,3.457,-3.105,0.015,1.52,0.015176523,0.106,16.93,1.028,1373.0836,1341.4932,1402.3589,8.612376,0.003095,8.818471,0.004049,8.223577,0.006883,21051.8,0.99996275,B,1460.07568,1427.57458,1495.0481,1466.44519,1433.44104,1508.83826,0.594894,-2.0034058356159132,0.0,100.55390234281,-10.4980713275
1003,10 CMa,101.11862499999998,-31.070525,5.222,B2IIIe,205,0,1003.0,5584343695472423296,0.111,101.11859588291,-31.07050698565,Gaia DR3 5584343695472423296,1.6454,0.0722,22.8029,5.333,-3.286,0.077,4.201,0.08977063,0.77,987.2,1.087,751.1628,694.6077,817.4381,5.071308,0.003906,5.041493,0.007418,5.03855,0.012311,35151.8,0.9999989,B,612.505737,585.786804,641.388245,604.711914,576.863647,630.18927,0.00294300000000014,-3.8940578042503935,0.0,101.11859588291,-31.07050698565
1004,HP CMa,101.37995833333332,-30.948980555555554,5.8,B2IIIe,,0,1004.0,5584339709742678528,0.101,101.37993618699,-30.94895989231,Gaia DR3 5584339709742678528,1.65,0.0895,18.4317,5.676,-3.284,0.084,4.63,0.09769559,0.784,724.9,1.074,560.4598,519.1506,593.6937,5.738594,0.010582,5.594331,0.027357,5.825062,0.049832,18880.0,0.9999993,B,597.872498,566.101501,628.552979,599.234131,563.065735,630.8573,-0.23073099999999958,-3.288711882157223,0.0,101.37993618699,-30.94895989231
